doc_id,keyword,difficulty,question_template,suggested_answer_length
cc_news_35_HPE and NASA experiment with ',Computer,advanced,Computerの応用例を挙げてください。,3-5文
cc_news_35_HPE and NASA experiment with ',Computer,advanced,Computerの課題と解決策は何ですか？,3-5文
cc_news_35_HPE and NASA experiment with ',space,basic,spaceとは何ですか？,1-2文
cc_news_35_HPE and NASA experiment with ',space,basic,spaceについて説明してください。,1-2文
cc_news_36_Apple's FileVault 2 encryption,encryption,advanced,encryptionの応用例を挙げてください。,3-5文
cc_news_36_Apple's FileVault 2 encryption,encryption,advanced,encryptionの課題と解決策は何ですか？,3-5文
cc_news_36_Apple's FileVault 2 encryption,FileVault,advanced,FileVaultの応用例を挙げてください。,3-5文
cc_news_36_Apple's FileVault 2 encryption,FileVault,advanced,FileVaultの課題と解決策は何ですか？,3-5文
cc_news_36_Apple's FileVault 2 encryption,standards,advanced,standardsの応用例を挙げてください。,3-5文
cc_news_36_Apple's FileVault 2 encryption,standards,advanced,standardsの課題と解決策は何ですか？,3-5文
cc_news_36_Apple's FileVault 2 encryption,available,advanced,availableの応用例を挙げてください。,3-5文
cc_news_36_Apple's FileVault 2 encryption,available,advanced,availableの課題と解決策は何ですか？,3-5文
cc_news_36_Apple's FileVault 2 encryption,FUSE,advanced,FUSEの技術的な詳細を説明してください。,3-5文
cc_news_36_Apple's FileVault 2 encryption,FUSE,advanced,FUSEと他の手法との違いは何ですか？,3-5文
cc_news_37_How Google Fiber turned 2017 i,Louisville,advanced,Louisvilleの応用例を挙げてください。,3-5文
cc_news_37_How Google Fiber turned 2017 i,Louisville,advanced,Louisvilleの課題と解決策は何ですか？,3-5文
cc_news_37_How Google Fiber turned 2017 i,Antlitz,basic,Antlitzとは何ですか？,1-2文
cc_news_37_How Google Fiber turned 2017 i,Antlitz,basic,Antlitzについて説明してください。,1-2文
cc_news_37_How Google Fiber turned 2017 i,Google,basic,Googleとは何ですか？,1-2文
cc_news_37_How Google Fiber turned 2017 i,Google,basic,Googleについて説明してください。,1-2文
cc_news_37_How Google Fiber turned 2017 i,SEE,advanced,SEEの技術的な詳細を説明してください。,3-5文
cc_news_37_How Google Fiber turned 2017 i,SEE,advanced,SEEと他の手法との違いは何ですか？,3-5文
cc_news_38_What is hyperconverged infrast,infrastructure,advanced,infrastructureの応用例を挙げてください。,3-5文
cc_news_38_What is hyperconverged infrast,infrastructure,advanced,infrastructureの課題と解決策は何ですか？,3-5文
cc_news_38_What is hyperconverged infrast,hyperconverged,advanced,hyperconvergedの応用例を挙げてください。,3-5文
cc_news_38_What is hyperconverged infrast,hyperconverged,advanced,hyperconvergedの課題と解決策は何ですか？,3-5文
cc_news_38_What is hyperconverged infrast,TechRepublic,advanced,TechRepublicの応用例を挙げてください。,3-5文
cc_news_38_What is hyperconverged infrast,TechRepublic,advanced,TechRepublicの課題と解決策は何ですか？,3-5文
cc_news_38_What is hyperconverged infrast,Kerravala,advanced,Kerravalaの応用例を挙げてください。,3-5文
cc_news_38_What is hyperconverged infrast,Kerravala,advanced,Kerravalaの課題と解決策は何ですか？,3-5文
cc_news_38_What is hyperconverged infrast,hardware,advanced,hardwareの応用例を挙げてください。,3-5文
cc_news_38_What is hyperconverged infrast,hardware,advanced,hardwareの課題と解決策は何ですか？,3-5文
cc_news_39_How to choose the right wearab,professionals,advanced,professionalsの応用例を挙げてください。,3-5文
cc_news_39_How to choose the right wearab,professionals,advanced,professionalsの課題と解決策は何ですか？,3-5文
cc_news_39_How to choose the right wearab,business,advanced,businessの応用例を挙げてください。,3-5文
cc_news_39_How to choose the right wearab,business,advanced,businessの課題と解決策は何ですか？,3-5文
cc_news_39_How to choose the right wearab,wearable,advanced,wearableの応用例を挙げてください。,3-5文
cc_news_39_How to choose the right wearab,wearable,advanced,wearableの課題と解決策は何ですか？,3-5文
cc_news_39_How to choose the right wearab,fitness,basic,fitnessとは何ですか？,1-2文
cc_news_39_How to choose the right wearab,fitness,basic,fitnessについて説明してください。,1-2文
cc_news_40_How to sort and delete sets of,administrator,advanced,administratorの応用例を挙げてください。,3-5文
cc_news_40_How to sort and delete sets of,administrator,advanced,administratorの課題と解決策は何ですか？,3-5文
cc_news_40_How to sort and delete sets of,notifications,advanced,notificationsの応用例を挙げてください。,3-5文
cc_news_40_How to sort and delete sets of,notifications,advanced,notificationsの課題と解決策は何ですか？,3-5文
cc_news_40_How to sort and delete sets of,specified,advanced,specifiedの応用例を挙げてください。,3-5文
cc_news_40_How to sort and delete sets of,specified,advanced,specifiedの課題と解決策は何ですか？,3-5文
cc_news_40_How to sort and delete sets of,messages,advanced,messagesの応用例を挙げてください。,3-5文
cc_news_40_How to sort and delete sets of,messages,advanced,messagesの課題と解決策は何ですか？,3-5文
cc_news_40_How to sort and delete sets of,followed,advanced,followedの応用例を挙げてください。,3-5文
cc_news_40_How to sort and delete sets of,followed,advanced,followedの課題と解決策は何ですか？,3-5文
cc_news_41_Google Cloud Speech API gets e,timestamps,advanced,timestampsの応用例を挙げてください。,3-5文
cc_news_41_Google Cloud Speech API gets e,timestamps,advanced,timestampsの課題と解決策は何ですか？,3-5文
cc_news_41_Google Cloud Speech API gets e,languages,advanced,languagesの応用例を挙げてください。,3-5文
cc_news_41_Google Cloud Speech API gets e,languages,advanced,languagesの課題と解決策は何ですか？,3-5文
cc_news_41_Google Cloud Speech API gets e,feature,basic,featureとは何ですか？,1-2文
cc_news_41_Google Cloud Speech API gets e,feature,basic,featureについて説明してください。,1-2文
cc_news_41_Google Cloud Speech API gets e,Google,basic,Googleとは何ですか？,1-2文
cc_news_41_Google Cloud Speech API gets e,Google,basic,Googleについて説明してください。,1-2文
cc_news_42_How Australia's backdoor propo,Stepanovich,advanced,Stepanovichの応用例を挙げてください。,3-5文
cc_news_42_How Australia's backdoor propo,Stepanovich,advanced,Stepanovichの課題と解決策は何ですか？,3-5文
cc_news_42_How Australia's backdoor propo,encryption,advanced,encryptionの応用例を挙げてください。,3-5文
cc_news_42_How Australia's backdoor propo,encryption,advanced,encryptionの課題と解決策は何ですか？,3-5文
cc_news_42_How Australia's backdoor propo,Australia,advanced,Australiaの応用例を挙げてください。,3-5文
cc_news_42_How Australia's backdoor propo,Australia,advanced,Australiaの課題と解決策は何ですか？,3-5文
cc_news_42_How Australia's backdoor propo,proposal,advanced,proposalの応用例を挙げてください。,3-5文
cc_news_42_How Australia's backdoor propo,proposal,advanced,proposalの課題と解決策は何ですか？,3-5文
cc_news_43_How one AI company is bringing,analytics,advanced,analyticsの応用例を挙げてください。,3-5文
cc_news_43_How one AI company is bringing,analytics,advanced,analyticsの課題と解決策は何ですか？,3-5文
cc_news_43_How one AI company is bringing,learning,advanced,learningの応用例を挙げてください。,3-5文
cc_news_43_How one AI company is bringing,learning,advanced,learningの課題と解決策は何ですか？,3-5文
cc_news_43_How one AI company is bringing,medical,basic,medicalとは何ですか？,1-2文
cc_news_43_How one AI company is bringing,medical,basic,medicalについて説明してください。,1-2文
cc_news_43_How one AI company is bringing,rural,basic,ruralとは何ですか？,1-2文
cc_news_43_How one AI company is bringing,rural,basic,ruralについて説明してください。,1-2文
cc_news_44_A new slim version of Windows ,installation,advanced,installationの応用例を挙げてください。,3-5文
cc_news_44_A new slim version of Windows ,installation,advanced,installationの課題と解決策は何ですか？,3-5文
cc_news_44_A new slim version of Windows ,restrictions,advanced,restrictionsの応用例を挙げてください。,3-5文
cc_news_44_A new slim version of Windows ,restrictions,advanced,restrictionsの課題と解決策は何ですか？,3-5文
cc_news_44_A new slim version of Windows ,Microsoft,advanced,Microsoftの応用例を挙げてください。,3-5文
cc_news_44_A new slim version of Windows ,Microsoft,advanced,Microsoftの課題と解決策は何ですか？,3-5文
cc_news_44_A new slim version of Windows ,designed,advanced,designedの応用例を挙げてください。,3-5文
cc_news_44_A new slim version of Windows ,designed,advanced,designedの課題と解決策は何ですか？,3-5文
cc_news_45_Essential Phone PH-1 review: T,smartphone,advanced,smartphoneの応用例を挙げてください。,3-5文
cc_news_45_Essential Phone PH-1 review: T,smartphone,advanced,smartphoneの課題と解決策は何ですか？,3-5文
cc_news_45_Essential Phone PH-1 review: T,Essential,advanced,Essentialの応用例を挙げてください。,3-5文
cc_news_45_Essential Phone PH-1 review: T,Essential,advanced,Essentialの課題と解決策は何ですか？,3-5文
cc_news_45_Essential Phone PH-1 review: T,something,advanced,somethingの応用例を挙げてください。,3-5文
cc_news_45_Essential Phone PH-1 review: T,something,advanced,somethingの課題と解決策は何ですか？,3-5文
cc_news_45_Essential Phone PH-1 review: T,beautiful,advanced,beautifulの応用例を挙げてください。,3-5文
cc_news_45_Essential Phone PH-1 review: T,beautiful,advanced,beautifulの課題と解決策は何ですか？,3-5文
cc_news_45_Essential Phone PH-1 review: T,underdog,advanced,underdogの応用例を挙げてください。,3-5文
cc_news_45_Essential Phone PH-1 review: T,underdog,advanced,underdogの課題と解決策は何ですか？,3-5文
cc_news_46_Fatal pedestrian crash causes ,autonomous,advanced,autonomousの応用例を挙げてください。,3-5文
cc_news_46_Fatal pedestrian crash causes ,autonomous,advanced,autonomousの課題と解決策は何ですか？,3-5文
cc_news_46_Fatal pedestrian crash causes ,pedestrian,advanced,pedestrianの応用例を挙げてください。,3-5文
cc_news_46_Fatal pedestrian crash causes ,pedestrian,advanced,pedestrianの課題と解決策は何ですか？,3-5文
cc_news_46_Fatal pedestrian crash causes ,Pittsburgh,advanced,Pittsburghの応用例を挙げてください。,3-5文
cc_news_46_Fatal pedestrian crash causes ,Pittsburgh,advanced,Pittsburghの課題と解決策は何ですか？,3-5文
cc_news_46_Fatal pedestrian crash causes ,vehicles,advanced,vehiclesの応用例を挙げてください。,3-5文
cc_news_46_Fatal pedestrian crash causes ,vehicles,advanced,vehiclesの課題と解決策は何ですか？,3-5文
cc_news_47_IBM Watson Data Kits speed ent,development,advanced,developmentの応用例を挙げてください。,3-5文
cc_news_47_IBM Watson Data Kits speed ent,development,advanced,developmentの課題と解決策は何ですか？,3-5文
cc_news_47_IBM Watson Data Kits speed ent,according,advanced,accordingの応用例を挙げてください。,3-5文
cc_news_47_IBM Watson Data Kits speed ent,according,advanced,accordingの課題と解決策は何ですか？,3-5文
cc_news_47_IBM Watson Data Kits speed ent,business,advanced,businessの応用例を挙げてください。,3-5文
cc_news_47_IBM Watson Data Kits speed ent,business,advanced,businessの課題と解決策は何ですか？,3-5文
cc_news_47_IBM Watson Data Kits speed ent,release,basic,releaseとは何ですか？,1-2文
cc_news_47_IBM Watson Data Kits speed ent,release,basic,releaseについて説明してください。,1-2文
cc_news_48_How the NFL and Amazon unleash,quarterbacks,advanced,quarterbacksの応用例を挙げてください。,3-5文
cc_news_48_How the NFL and Amazon unleash,quarterbacks,advanced,quarterbacksの課題と解決策は何ですか？,3-5文
cc_news_48_How the NFL and Amazon unleash,receivers,advanced,receiversの応用例を挙げてください。,3-5文
cc_news_48_How the NFL and Amazon unleash,receivers,advanced,receiversの課題と解決策は何ですか？,3-5文
