doc_id,keyword,difficulty,category,frequency,context
cc_news_45_Essential Phone PH-1 review: T,Essential,advanced,other,12,"Bravo Essential, you've created something special"
cc_news_45_Essential Phone PH-1 review: T,PH,advanced,technical_term,16,The PH-1 easily stands toe-to-toe with my wife's Samsung Galaxy S8
cc_news_45_Essential Phone PH-1 review: T,flagship,advanced,other,4,"This is a flagship smartphone, there's no doubt"
cc_news_45_Essential Phone PH-1 review: T,something,advanced,other,3,"Bravo Essential, you've created something special"
cc_news_45_Essential Phone PH-1 review: T,beautiful,advanced,other,3,"Had this phone not been nearly as beautiful as it is, the fingerprints wouldn't concern me"
cc_news_46_Fatal pedestrian crash causes ,Tempe,basic,other,7,"An Uber car in autonomous driving mode struck and killed a pedestrian in Tempe, AZ, on Monday, in th"
cc_news_46_Fatal pedestrian crash causes ,autonomous,advanced,other,9,More about autonomous vehicles Special report: Tech and the future of transportation (free PDF) This
cc_news_46_Fatal pedestrian crash causes ,pedestrian,advanced,other,6,"An Uber car in autonomous driving mode struck and killed a pedestrian in Tempe, AZ, on Monday, in th"
cc_news_46_Fatal pedestrian crash causes ,AZ,advanced,technical_term,2,"An Uber car in autonomous driving mode struck and killed a pedestrian in Tempe, AZ, on Monday, in th"
cc_news_47_IBM Watson Data Kits speed ent,Watson,basic,other,11,"On Tuesday, IBM launched IBM Watson Data Kits, designed to speed the development of artificial intel"
cc_news_47_IBM Watson Data Kits speed ent,IBM,advanced,technical_term,8,"On Tuesday, IBM launched IBM Watson Data Kits, designed to speed the development of artificial intel"
cc_news_47_IBM Watson Data Kits speed ent,AI,advanced,technical_term,11,"Enterprise AI apps created with IBM Watson Data Kits have the potential to aid in faster, more infor"
cc_news_47_IBM Watson Data Kits speed ent,development,advanced,other,5,Streamlining and accelerating the development process for AI engineers and data scientists will help
cc_news_48_How the NFL and Amazon unleash,with,basic,other,12,"""We started working with [the NFL] to help them apply machine learning to that data,"" AWS vice presi"
cc_news_48_How the NFL and Amazon unleash,Stats,basic,other,12,The impact of Next Gen Stats on NFL broadcasts The place where Next Gen Stats has made its most visi
cc_news_48_How the NFL and Amazon unleash,SEE,advanced,technical_term,2,""" SEE: Turning Big Data into Business Insights (ZDNet special report) | Download the report as a PDF"
cc_news_48_How the NFL and Amazon unleash,NFL,advanced,technical_term,28,The impact of Next Gen Stats on NFL broadcasts The place where Next Gen Stats has made its most visi
cc_news_48_How the NFL and Amazon unleash,that,basic,other,29,"When Amazon learned that the NFL now had all this player telemetry data, the AWS team suggested that"
cc_news_48_How the NFL and Amazon unleash,game,basic,other,23,"The impact of Next Gen Stats on NFL teams One week of NFL games now creates 3TB of data, NFL CIO Mic"
cc_news_48_How the NFL and Amazon unleash,quarterbacks,advanced,other,6,"Some of the Next Gen Stats that analysts now have access to include, for example: Real-time location"
cc_news_49_Microsoft Office users beware:,malware,basic,other,6,The malware comes in an email that appears to be from a company that manufactures cables
cc_news_49_Microsoft Office users beware:,XML,advanced,technical_term,2,"If successful, it will download an XML file from the internet"
cc_news_49_Microsoft Office users beware:,CVE,advanced,technical_term,3,"According to blog post, CVE-2017-0199 traditionally utilizes RTF documents, and this is the first ti"
cc_news_49_Microsoft Office users beware:,RTF,advanced,technical_term,2,"Most current detection methods focus on the RTF delivery method, so that means attackers utilizing t"
cc_news_50_Why Wikipedia's cofounder want,will,basic,other,5,"Users will be able to go in, read those articles, and visit our interface to submit their own rating"
cc_news_50_Why Wikipedia's cofounder want,said,intermediate,other,4,"Everipediais the encyclopedia of everything, where topics are unrestricted, unlike on Wikipedia, San"
cc_news_50_Why Wikipedia's cofounder want,TechRepublic,advanced,other,2,"TechRepublic's Dan Patterson met with Sanger to discuss why he joined Everipedia, and why the blockc"
cc_news_50_Why Wikipedia's cofounder want,Wikipedia,advanced,other,4,Why Wikipedia's cofounder wants to replace the online encyclopedia with the blockchain Many industri
cc_news_51_iOS 11.4: Here's what business,users,basic,other,8,4: Here's what business users need to know Apple's iOS 11
cc_news_51_iOS 11.4: Here's what business,business,advanced,other,9,4: Here's what business users need to know Apple's iOS 11
cc_news_51_iOS 11.4: Here's what business,Apple,basic,other,10,4: Here's what business users need to know Apple's iOS 11
cc_news_51_iOS 11.4: Here's what business,and,basic,other,15,"SEE: Research: Defenses, response plans, and greatest concerns about cybersecurity in an IoT and mob"
cc_news_52_How to build a simple timeshee,Figure,basic,other,28,Figure B Use a formula that accepts only Sunday dates
cc_news_52_How to build a simple timeshee,Sunday,basic,other,10,"Enter a Sunday date; initially, the expressions return serial values"
cc_news_52_How to build a simple timeshee,Instead,intermediate,other,3,""" Instead, users enter hours by category or project"
cc_news_52_How to build a simple timeshee,Totals,intermediate,other,3,Change the default header to Category Totals and increase the column width
cc_news_52_How to build a simple timeshee,SEE,advanced,technical_term,2,SEE: Tap into the power of data validation in Excel (free PDF) (TechRepublic) 3
cc_news_52_How to build a simple timeshee,category,advanced,other,17,Figure I shows the finished category Table input range
cc_news_52_How to build a simple timeshee,IF,advanced,technical_term,2,"To start the sequence, enter the following expression in B5: =IF(B2<>"""",B2,"""") Next, enter the follo"
cc_news_52_How to build a simple timeshee,TechRepublic,advanced,other,4,Sign up for TechRepublic's Microsoft Weekly newsletter
cc_news_52_How to build a simple timeshee,projects,advanced,other,17,"This model supports projects, as many as you need"
cc_news_53_Two ways to speed up Excel mac,ScreenUpdating,advanced,other,8,ScreenUpdating = False 'macro code Application
cc_news_53_Two ways to speed up Excel mac,following,advanced,other,3,Use the following statements to disable and enable this feature: Application
cc_news_53_Two ways to speed up Excel mac,VBA,advanced,technical_term,2,"To learn more about efficient selection methods when using VBA, read Excel tips: How to select cells"
cc_news_53_Two ways to speed up Excel mac,features,advanced,other,3,1: Disable updating features Have you noticed that your screen sometimes flickers while a macro is r
cc_news_53_Two ways to speed up Excel mac,Application,advanced,other,20,DisplayStatusBar = False 'macro code Application
cc_news_53_Two ways to speed up Excel mac,DisplayStatusBar,advanced,other,7,DisplayStatusBar = False 'macro code Application
cc_news_53_Two ways to speed up Excel mac,selecting,advanced,other,3,"Similar to selecting ranges and objects to perform an action in the sheet, an explicit reference to "
cc_news_54_Report: Degree-holders boostin,coding,basic,other,7,"Others said coding was empowering and enabled them to work from home, the report said"
cc_news_54_Report: Degree-holders boostin,tech,basic,other,9,"With multiple reports of a tech skills gap, tech professionals may continue to see online courses, l"
cc_news_54_Report: Degree-holders boostin,online,basic,other,8,New research from the online coding resource said more than half of its users this year hold a colle
cc_news_54_Report: Degree-holders boostin,courses,basic,other,8,Online courses may also help those without a degree build the skills employers are looking for
cc_news_55_Worried about Gmail snooping? ,account,basic,other,10,Here's Google's advice on keeping your account secure Google has posted a defense of Gmail's privacy
cc_news_55_Worried about Gmail snooping? ,WSJ,advanced,technical_term,2,"The WSJ reported that employees at firms offering personalized services, such as shopping and travel"
cc_news_55_Worried about Gmail snooping? ,security,advanced,other,3,SEE: GDPR security pack: Policies to protect data and achieve compliance (Tech Pro Research) Before 
cc_news_55_Worried about Gmail snooping? ,protections,advanced,other,3,"Image: Google Business users enjoy a wider range of protections, with G Suite admins able to screen "
cc_news_56_Most iPhone X owners weren't s,Bajarin,basic,other,6,"Bajarin later added: ""If Apple can bring Siri back to a leadership position and in combination conti"
cc_news_56_Most iPhone X owners weren't s,iPhone,basic,other,10,"Most iPhone X owners weren't satisfied with this one feature Building a slide deck, pitch, or presen"
cc_news_56_Most iPhone X owners weren't s,Apple,basic,other,14,"Bajarin later added: ""If Apple can bring Siri back to a leadership position and in combination conti"
cc_news_56_Most iPhone X owners weren't s,users,basic,other,7,SEE: IT leader's guide to the future of artificial intelligence (Tech Pro Research) But when the rep
cc_news_57_3 ways to reshape your workfor,that,basic,other,10,""" While many fear that AI will replace low-level jobs, most businesses are optimistic about the impa"
cc_news_57_3 ways to reshape your workfor,Accenture,advanced,other,7,"— Accenture, 2018 Artificial intelligence (AI) is poised to impact nearly every industry, and busine"
cc_news_57_3 ways to reshape your workfor,workforce,advanced,other,10,"3 ways to reshape your workforce in the age of AI Building a slide deck, pitch, or presentation"
cc_news_57_3 ways to reshape your workfor,AI,advanced,technical_term,14,""" While many fear that AI will replace low-level jobs, most businesses are optimistic about the impa"
cc_news_58_3 tips for selecting the best ,SEE,advanced,technical_term,2,SEE: How to build a successful project manager career (free PDF) (TechRepublic) 3
cc_news_58_3 tips for selecting the best ,internal,advanced,other,5,Evaluate your internal environment
cc_news_58_3 tips for selecting the best ,PM,advanced,technical_term,3,"Before choosing PM software, evaluate the strengths and weaknesses of your business"
cc_news_58_3 tips for selecting the best ,management,advanced,other,3,"For more project management and business leadership advice, subscribe to our Executive Briefing news"
cc_news_59_Machine learning business use ,billion,basic,other,5,"One billion smartphones will create AR content at least once in 2018, the report found, with 300 mil"
cc_news_59_Machine learning business use ,content,intermediate,other,3,"One billion smartphones will create AR content at least once in 2018, the report found, with 300 mil"
cc_news_59_Machine learning business use ,learning,advanced,other,6,"Machine learning business use will double by end of 2018, report says Medium and large enterprises a"
cc_news_59_Machine learning business use ,business,advanced,other,7,"If businesses opt to not adopt the technology, they may risk falling behind others"
cc_news_60_Built-in keylogger found in HP,laptops,basic,other,6,Built-in keylogger found in HP laptops
cc_news_60_Built-in keylogger found in HP,driver,intermediate,other,3,"Found in the keyboard driver, the keylogger saved scan codes to a WPP trace, but it was disabled by "
cc_news_60_Built-in keylogger found in HP,keylogger,advanced,other,13,"""The keylogger saved scan codes to a WPP trace"
cc_news_60_Built-in keylogger found in HP,WPP,advanced,technical_term,2,"""The keylogger saved scan codes to a WPP trace"
cc_news_61_Why Docker's survival depends ,million,intermediate,other,3,"My most recent startup, MongoDB, seems to have cracked the code on revenue, with indications that it"
cc_news_61_Why Docker's survival depends ,SEE,advanced,technical_term,2,SEE: Special report: Riding the DevOps revolution (free PDF) But each of these areas is more likely 
cc_news_61_Why Docker's survival depends ,CEO,advanced,technical_term,3,"Yes, the company hired a new CEO, Steve Singh, the former CEO of Concur Technologies"
cc_news_61_Why Docker's survival depends ,containers,advanced,other,6,"Google, Microsoft, and AWS are all earning healthy returns on containers within their clouds, but Re"
