question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx
Which American Ballet Theatre dancer took a leave of absence to serve as the show's dance captain and perform in the ensemble?,Soloist Craig Salstein took a leave of absence to serve as the show's dance captain and perform in the ensemble.,fact,chunk_1,"cc_news_12_Broadway's ""Carousel"" Stars So",cc_news,1
Which two recent Miami City Ballet transplants joined the ensemble mentioned in the text?,Adriana Pierce and Andrei Chagas joined the ensemble as recent Miami City Ballet transplants.,fact,chunk_1,"cc_news_12_Broadway's ""Carousel"" Stars So",cc_news,1
Name four veteran Broadway ballet dancers listed as rounding out the cast.,"Leigh-Ann Esty, David Prottas, Laura Feig, and Amy Ruggiero are listed among the veteran Broadway ballet dancers in the cast.",fact,chunk_1,"cc_news_12_Broadway's ""Carousel"" Stars So",cc_news,1
How old is Christopher Peck and how is he described in the profile?,Peck is 30 years old and is described as one of the world's most in-demand choreographers.,fact,chunk_2,"cc_news_12_Broadway's ""Carousel"" Stars So",cc_news,2
Why does Peck want to make ballet more accessible to modern audiences?,He wants to ensure ballet doesn't feel like an elitist art form and thus be more accessible to modern audiences.,reason,chunk_2,"cc_news_12_Broadway's ""Carousel"" Stars So",cc_news,2
What post–Peter Martins question about the New York City Ballet does the profile address regarding Peck?,The profile addresses whether Peck is interested in becoming the New York City Ballet's next director.,fact,chunk_0,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,0
To what does Alexander Ekman's 'Midsummer Night's Dream' title refer?,"The title refers to Midsummer, the traditional Scandinavian summer solstice festival, not Shakespeare's play.",fact,chunk_0,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,0
How does Ekman's version of Midsummer Night's Dream differ from Shakespeare's play in theme and structure?,"Ekman's piece follows a young man through a day of revelry followed by a nightmare and blurs reality with an otherworldly dream, rather than adapting Shakespeare's narrative.",comparison,chunk_0,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,0
Which props does Wheater mention are used in the performance?,"Wheater lists giant bales of hay, long banquet tables, umbrellas, beach chairs, and more.",fact,chunk_1,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,1
In what way is singer Anna von Hausswolff's role different from that of a typical onstage musician?,"She is described as very much part of the performance and acts as a kind of narrator, rather than serving only as background music.",comparison,chunk_1,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,1
How do the dancers contribute to the narration in Ekman's piece?,"Dancers contribute spoken text that includes imagery of young love and a dose of humor, helping to narrate the piece.",application,chunk_1,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,1
How many works by Alexander Ekman has The Joffrey performed and what does Wheater say that indicates?,"This will be the fourth Ekman work The Joffrey has performed, which Wheater says indicates that Alex trusts them to bring the work to its full realization.",fact,chunk_2,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,2
When and where will Ekman's Midsummer run?,Ekman's Midsummer will run April 25–May 6 at the Auditorium Theatre in Chicago.,fact,chunk_2,"cc_news_13_The Joffrey Presents Ekman's """,cc_news,2
Why does Ekman ask more of his performers than 'a few ballet steps'?,Because he asks performers to fully engage with themselves not only as dancers but also as actors and as people.,reason,chunk_0,cc_news_14_Wonderfully Simple Graphic Des,cc_news,0
What is rebelCon and when and where will it take place?,"rebelCon is a one-day not-for-profit software development conference organized by DesignWizard and peers, taking place Friday, June 16th at the Republic of Work.",fact,chunk_0,cc_news_14_Wonderfully Simple Graphic Des,cc_news,0
Who was arrested in connection with the fraudulent check scheme?,Four men from Atlanta and three local transients were arrested in connection with the scheme.,fact,chunk_0,cc_news_15_Bay Community News,cc_news,0
When did the men from Atlanta arrive in the Destin area and when did they come to Bay County?,"They came to the Destin area on October 1, 2017, and came to Bay County on October 3, 2017.",fact,chunk_0,cc_news_15_Bay Community News,cc_news,0
Which transient provided a photo ID that was photographed and sent to the Atlanta men?,Transient Scott Allen McNeight had a photo ID that was photographed and sent to the Atlanta men.,fact,chunk_0,cc_news_15_Bay Community News,cc_news,0
Why did the Bay County Sheriff's Office open a criminal investigation into the incident?,Investigators opened the probe after deputies responded to a call from a local transient who reported he had been robbed.,reason,chunk_1,cc_news_15_Bay Community News,cc_news,1
How much money was on the check that McNeight cashed at a Panama City Beach bank?,"McNeight cashed a $1,600 check.",fact,chunk_1,cc_news_15_Bay Community News,cc_news,1
Why did the Atlanta men purchase better clothing for the transients at a thrift store?,They bought better clothing to improve the transients' appearance when entering banks to cash the fraudulent checks.,reason,chunk_1,cc_news_15_Bay Community News,cc_news,1
What force and weapon were used against McNeight during the confrontation at the gas station?,"Johnathon Johnson put McNeight in a choke hold and they threatened him with a tire iron while taking his money, wallet, and cell phone.",fact,chunk_2,cc_news_15_Bay Community News,cc_news,2
How did investigators use vehicle information to identify the four men from Atlanta?,"Investigators used tag information provided by Riles to learn the vehicles were rentals, which led them to identify the four men from Atlanta.",application,chunk_2,cc_news_15_Bay Community News,cc_news,2
"What were the different outcomes for the two transients, McNeight and James Dean Riles, during the check-cashing scheme?","McNeight cashed a $1,600 check but was robbed of part of the money and his belongings, while Riles initially failed at one bank, later cashed a check at a second bank, was paid $80, and then reported the incident to police.",comparison,chunk_2,cc_news_15_Bay Community News,cc_news,2
Who was arrested at the business on East Avenue and what were their ages?,"Clarence Suggs, age 27, and Reginald Hughes, age 26, were located at the East Avenue business and arrested.",fact,chunk_3,cc_news_15_Bay Community News,cc_news,3
Where was the second vehicle spotted and which suspects were arrested after the traffic stop?,"The second vehicle was spotted in a grocery store parking lot in Lynn Haven, and cousins Johnathan Johnson (22) and Germarco Johnson (27) were arrested after a traffic stop.",fact,chunk_3,cc_news_15_Bay Community News,cc_news,3
What items were located and seized during the search warrant on the two vehicles?,"Investigators seized two printers, blank checks, cash, and a computer containing check-making software from the two vehicles.",fact,chunk_3,cc_news_15_Bay Community News,cc_news,3
What charges did Charles Edward Sinard face and how was he described in the report?,"Charles Edward Sinard, age 39, described as a transient white male, was charged with Uttering a False Bank Bill, Larceny $300 or more but less than $5000, and Criminal Mischief $1000 or more.",fact,chunk_4,cc_news_15_Bay Community News,cc_news,4
What charges were brought against the transients Riles and McNeight?,Riles and McNeight were each charged with Uttering a False Bank Bill and Larceny $300 or more but less than $5000.,fact,chunk_4,cc_news_15_Bay Community News,cc_news,4
How do the charges against Johnathan Johnson differ from those against Germarco Johnson?,"Both faced counterfeiting, uttering false bank bills, and larceny charges, but Johnathan was charged with Robbery with a Weapon and a Violation of Probation for Financial Identity Fraud, while Germarco was charged with Robbery with a Firearm.",comparison,chunk_4,cc_news_15_Bay Community News,cc_news,4
"Why were the printers, blank checks, cash, and computer with check-making software seized?",They were seized during the search warrant because they were evidence linked to check production and counterfeiting activity described in the case.,reason,chunk_5,cc_news_15_Bay Community News,cc_news,5
"How might prosecutors use the seized printers, blank checks, cash, and computer in building their case?",Prosecutors could use those items to demonstrate possession of tools and materials for counterfeiting and to connect suspects to the creation and uttering of false bank bills.,application,chunk_5,cc_news_15_Bay Community News,cc_news,5
Who was arrested by the Bay County Sheriff’s Office in the sexual battery case described?,"Shanard Cameron, age 25, was arrested and charged with sexual battery on a child under the age of twelve.",fact,chunk_0,cc_news_16_25 Year Old Molests Child Unde,cc_news,0
Where was the alleged victim interviewed after the report of molestation?,The victim was interviewed at the Gulf Coast Children’s Advocacy Center.,fact,chunk_0,cc_news_16_25 Year Old Molests Child Unde,cc_news,0
What actions did Shanard Cameron allegedly take with the victim according to the report?,He allegedly took the victim to a festival without parental consent and had sex with her.,fact,chunk_0,cc_news_16_25 Year Old Molests Child Unde,cc_news,0
Why did the Bay County Sheriff’s Office make contact with and arrest Shanard Cameron?,"Contact was made after the victim confided in a family member that Cameron had molested her, leading to his arrest on charges of sexual battery on a child under twelve.",reason,chunk_0,cc_news_17_How to install the Trac projec,cc_news,0
What purposes can the Trac tool serve in project management?,"Trac can be used as a wiki, a project management system, and for tracking bugs in software development.",fact,chunk_0,cc_news_17_How to install the Trac projec,cc_news,0
